ts,PID,TRUN,TSLPI,TSLPU,POLI,NICE,PRI,RTPR,CPUNR,Status,EXC,State,CPU,CMD,class
1668967739,5037,0,0,0,0,0,2,0,0,NE,0,E,0.0,<systemd-udev>,normal
1668967740,4419,0,1,0,norm,20,102,0,0,0,0,S,0.02,atop,normal
1668967755,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1668967759,2011,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668967778,1580,0,1,0,norm,0,122,0,0,-,0,S,0.01,Xorg,normal
1668967893,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,normal
1668967935,1590,0,3,0,norm,0,122,0,1,0,0,S,0.0,accounts-daemo,normal
1668967959,5124,0,0,0,0,0,2,0,0,NE,100,E,0.0,<http>,normal
1668967983,3987,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668967985,1491,0,3,0,norm,0,122,0,0,0,0,S,0.0,whoopsie,normal
1668968000,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668968065,2968,0,2,0,norm,0,122,0,2,0,0,S,0.0,gvfs-gphoto2-v,normal
1668968068,12311,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:2,normal
1668968075,2569,0,4,0,norm,0,122,0,1,0,0,S,0.0,at-spi-bus-lau,normal
1668968075,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668968084,4980,0,63,0,norm,0,122,0,3,-,0,S,0.03,SLAM,normal
1668968108,3987,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668968110,3530,0,1,0,norm,0,122,0,2,0,0,S,0.0,cupsd,normal
1668968119,3644,0,1,0,norm,20,102,0,1,-,0,S,0.02,atop,normal
1668968120,2872,0,3,0,norm,0,122,0,2,0,0,S,0.0,dconf-service,normal
1668968120,8052,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:1,normal
1668968134,2542,0,1,0,norm,0,122,0,2,-,0,S,0.01,dbus-daemon,normal
1668968135,2512,0,1,0,norm,0,122,0,0,0,0,S,0.0,dbus-daemon,normal
1668968160,1240,0,1,0,norm,0,122,0,3,0,0,S,0.0,vsftpd,normal
1668968200,4418,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668968208,1284,0,4,0,norm,0,122,0,2,-,0,S,0.0,NetworkManager,normal
1668968229,2954,0,2,0,norm,0,122,0,0,-,0,S,0.01,indicator-appl,normal
1668968320,3767,1,0,0,norm,20,102,0,1,-,0,R,0.0,atop,normal
1668968355,4280,0,13,0,norm,0,122,0,2,0,0,S,0.03,drone,normal
1668968355,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668968364,1574,0,1,0,norm,0,122,0,1,-,0,S,0.01,Xorg,normal
1668968368,2210,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668968379,2954,0,2,0,norm,0,122,0,1,-,0,S,0.01,indicator-appl,normal
1668968424,1914,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668968519,4980,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1668968550,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668968558,2667,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668968579,3038,0,4,0,norm,0,122,0,0,-,0,S,0.01,compiz,normal
1668968599,2743,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1668968600,3767,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668968608,1580,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1668968649,1914,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668968675,4239,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,normal
1668968725,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1668968784,1598,0,17,0,norm,0,122,0,2,-,0,S,0.0,navigation,normal
1668968785,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668968789,3085,0,3,0,norm,0,122,0,1,-,0,S,0.0,nm-applet,normal
1668968830,4418,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,normal
1668968834,2661,0,4,0,norm,0,122,0,2,-,0,S,0.0,ibus-ui-gtk3,normal
1668968879,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668968880,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668968888,3987,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668968914,5034,0,23,0,norm,0,122,0,3,-,0,S,0.0,Web-Content Content,normal
1668968930,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668968945,2418,0,1,0,norm,0,122,0,1,0,0,S,0.0,init,normal
1668968975,2869,1,4,0,norm,0,122,0,2,0,0,S,0.2,compiz,normal
1668968980,4280,0,13,0,norm,0,122,0,2,0,0,S,0.04,drone,normal
1668968984,3643,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668968995,4277,0,3,0,norm,0,122,0,2,0,0,S,0.02,ostinato,normal
1668969059,3642,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1668969085,8463,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:2,normal
1668969089,4980,0,56,0,norm,0,122,0,0,-,0,S,0.0,SLAM,normal
1668969100,1588,0,1,0,norm,0,122,0,1,0,0,S,0.02,Xorg,normal
1668969115,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668969135,6939,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1668969140,4277,0,3,0,norm,0,122,0,1,0,0,S,0.01,ostinato,normal
1668969143,2525,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1668969265,2625,0,4,0,norm,0,122,0,1,-,0,S,0.01,hud-service,normal
1668969270,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668969275,2893,0,5,0,norm,0,122,0,1,0,0,S,0.0,nautilus,normal
1668969323,3987,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668969335,4416,1,0,0,norm,20,102,0,2,0,0,R,0.03,atop,normal
1668969340,3247,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,normal
1668969378,3844,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668969394,3642,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1668969400,1634,0,17,0,norm,0,122,0,1,0,0,S,0.0,navigation,normal
1668969404,3643,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1668969405,2034,0,1,0,norm,0,122,0,1,0,0,S,0.0,atop,normal
1668969410,3088,0,2,0,norm,0,122,0,2,0,0,S,0.0,zeitgeist-daem,normal
1668969413,3330,0,3,0,norm,0,122,0,2,-,0,S,0.0,deja-dup-monit,normal
1668969474,1725,0,1,0,norm,0,122,0,1,-,0,S,0.0,haveged,normal
1668969495,2891,0,3,0,norm,0,122,0,0,0,0,S,0.02,nm-applet,normal
1668969555,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1668969560,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668969619,2743,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668969630,1588,0,1,0,norm,0,122,0,1,0,0,S,0.02,Xorg,normal
1668969644,2575,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668969665,2814,0,2,0,norm,0,122,0,1,0,0,S,0.02,indicator-appl,normal
1668969670,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668969685,2893,0,5,0,norm,0,122,0,1,0,0,S,0.0,nautilus,normal
1668969700,7325,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:0,normal
1668969728,3988,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668969764,3038,0,4,0,norm,0,122,0,0,-,0,S,0.0,compiz,normal
1668969790,2814,0,2,0,norm,0,122,0,0,0,0,S,0.02,indicator-appl,normal
1668969798,2215,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668969803,1492,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668969808,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,normal
1668969820,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,normal
1668969820,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668969830,4465,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668969834,5149,0,0,0,0,0,2,0,0,NE,0,E,0.0,<cron>,normal
1668969838,3885,1,10,0,norm,0,122,0,0,-,0,S,1.0,drone,normal
1668969840,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,normal
1668969884,2743,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1668969889,3106,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1668969928,2215,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668969935,1634,0,17,0,norm,0,122,0,1,0,0,S,0.0,navigation,normal
1668969953,2671,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668969990,1588,0,1,0,norm,0,122,0,0,0,0,S,0.02,Xorg,normal
1668970000,3247,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,normal
1668970005,4417,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668970043,1970,0,2,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668970083,1492,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668970160,4419,0,1,0,norm,20,102,0,0,0,0,S,0.02,atop,normal
1668970165,3768,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668970190,3769,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668970224,2542,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1668970240,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668970245,2937,0,5,0,norm,0,122,0,3,-,0,S,0.0,udisksd,normal
1668970250,2930,0,3,0,norm,0,122,0,3,0,0,S,0.0,mission-contro,normal
1668970270,1515,0,1,0,norm,0,122,0,0,0,0,S,0.0,irqbalance,normal
1668970273,3070,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1668970359,2730,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1668970365,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668970374,3038,0,4,0,norm,0,122,0,3,-,0,S,0.0,compiz,normal
1668970380,6939,0,1,0,norm,0,122,0,0,-,0,S,0.01,tcpdump,normal
1668970439,4980,0,56,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1668970453,3844,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668970469,2743,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1668970505,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668970509,3642,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1668970540,1588,0,1,0,norm,0,122,0,0,0,0,S,0.03,Xorg,normal
1668970560,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668970575,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668970600,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,normal
1668970605,2625,0,4,0,norm,0,122,0,1,-,0,S,0.0,hud-service,normal
1668970610,4239,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,normal
1668970615,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,normal
1668970618,3885,1,10,0,norm,0,122,0,0,-,0,S,1.01,drone,normal
1668970625,4464,1,0,0,norm,20,102,0,3,-,0,R,0.0,atop,normal
1668970653,2692,0,4,0,norm,0,122,0,1,-,0,S,0.01,hud-service,normal
1668970690,4419,0,1,0,norm,20,102,0,0,0,0,S,0.02,atop,normal
1668970700,4418,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,normal
1668970743,2998,0,5,0,norm,0,122,0,2,-,0,S,0.02,compiz,normal
1668970763,3988,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668970765,1281,0,4,0,norm,0,122,0,0,0,0,S,0.0,NetworkManager,normal
1668970778,3030,0,5,0,norm,0,122,0,3,-,0,S,0.01,nautilus,normal
1668970845,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668970859,2743,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1668970868,1492,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668970884,1914,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1668970893,3989,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668970930,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1668970939,3090,0,5,0,norm,0,122,0,0,-,0,S,0.01,nautilus,normal
1668971015,6939,0,1,0,norm,0,122,0,2,-,0,S,0.01,tcpdump,normal
1668971045,4475,0,1,0,norm,0,122,0,3,0,0,S,0.0,atop,normal
1668971048,1580,0,1,0,norm,0,122,0,1,-,0,S,0.01,Xorg,normal
1668971114,3642,1,0,0,norm,20,102,0,0,-,0,R,0.02,atop,normal
1668971115,2625,0,4,0,norm,0,122,0,3,-,0,S,0.01,hud-service,normal
1668971134,3090,0,5,0,norm,0,122,0,1,-,0,S,0.01,nautilus,normal
1668971145,3767,1,0,0,norm,20,102,0,2,-,0,R,0.0,atop,normal
1668971170,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1668971175,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668971203,1580,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668971215,6939,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1668971220,1946,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,normal
1668971223,5935,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668971288,1496,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1668971354,2730,0,4,0,norm,0,122,0,0,-,0,S,0.01,hud-service,normal
1668971378,4167,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668971380,4418,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668971414,5158,0,0,0,0,0,2,0,0,NS,2,E,0.0,<https>,normal
1668971434,2106,0,3,0,norm,0,122,0,1,-,0,S,0.0,upowerd,normal
1668971499,2954,0,2,0,norm,0,122,0,1,-,0,S,0.01,indicator-appl,normal
1668971500,2909,0,3,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,normal
1668971508,2213,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668971540,1515,0,1,0,norm,0,122,0,0,0,0,S,0.0,irqbalance,normal
1668971550,2869,0,5,0,norm,0,122,0,1,0,0,S,0.03,compiz,normal
1668971553,3882,0,3,0,norm,0,122,0,1,-,0,S,0.02,ostinato,normal
1668971583,3030,0,5,0,norm,0,122,0,1,-,0,S,0.01,nautilus,normal
1668971585,2893,0,5,0,norm,0,122,0,1,0,0,S,0.01,nautilus,normal
1668971620,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,normal
1668971624,5166,0,4,0,norm,0,122,0,3,N,0,S,0.01,unity-panel-se,normal
1668971695,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668971715,7243,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:1,normal
1668971725,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668971735,6939,1,0,0,norm,0,122,0,0,-,0,R,0.02,tcpdump,normal
1668971753,2213,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668971765,4419,0,1,0,norm,20,102,0,0,0,0,S,0.02,atop,normal
1668971805,1759,0,1,0,norm,0,122,0,3,0,0,S,0.0,haveged,normal
1668971808,3882,0,3,0,norm,0,122,0,2,-,0,S,0.02,ostinato,normal
1668971878,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668971880,3768,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668971923,3885,1,10,0,norm,0,122,0,0,-,0,S,1.01,drone,normal
1668971950,4542,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,normal
1668971958,2692,0,4,0,norm,0,122,0,3,-,0,S,0.01,hud-service,normal
1668971963,1580,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668972004,1914,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1668972008,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668972049,1499,0,5,0,norm,0,122,0,2,-,0,S,0.0,whoopsie,normal
1668972073,3986,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1668972078,3987,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668972140,4418,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,normal
1668972150,2625,0,4,0,norm,0,122,0,2,-,0,S,0.01,hud-service,normal
1668972155,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668972164,4980,0,62,0,norm,0,122,0,0,-,0,S,0.0,SLAM,normal
1668972185,1946,0,2,0,norm,0,122,0,2,0,0,S,0.0,vmtoolsd,normal
1668972230,4511,0,1,0,norm,0,122,0,3,0,0,S,0.0,atop,normal
1668972240,6939,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1668972289,2730,0,4,0,norm,0,122,0,2,-,0,S,0.01,hud-service,normal
1668972295,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,normal
1668972313,3885,1,10,0,norm,0,122,0,0,-,0,S,1.0,drone,normal
1668972353,1580,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668972354,3643,0,1,0,norm,20,102,0,2,-,0,S,0.02,atop,normal
1668972373,1572,0,17,0,norm,0,122,0,3,-,0,S,0.0,navigation,normal
1668972375,4465,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668972380,4464,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668972495,2620,0,4,0,norm,0,122,0,0,0,0,S,0.0,unity-settings,normal
1668972525,2625,0,4,0,norm,0,122,0,2,-,0,S,0.01,hud-service,normal
1668972540,4419,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,normal
1668972589,3643,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1668972598,5935,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668972603,12563,0,1,0,norm,0,122,0,1,N,0,S,0.0,dhclient,normal
1668972633,1492,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1668972634,2575,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1668972643,12566,0,0,0,-,0,2,0,0,NE,0,E,0.0,<nm-dhcp-clie>,normal
1668972669,3591,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668972695,2889,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1668972715,4419,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,normal
1668972719,5178,0,0,0,0,0,2,0,0,-,15,E,0.0,<dhclient>,normal
1668972730,4418,0,1,0,norm,20,102,0,0,0,0,S,0.01,atop,normal
1668972758,4167,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668972768,1496,0,4,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1668972795,4464,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668972820,4416,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,normal
1668972840,2893,0,5,0,norm,0,122,0,2,0,0,S,0.0,nautilus,normal
1668972845,3885,1,11,0,norm,0,122,0,3,-,0,S,0.98,drone,normal
1668972855,7325,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:0,normal
1668972859,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668972864,4842,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:0,normal
1668972890,4280,0,13,0,norm,0,122,0,2,0,0,S,0.02,drone,normal
1668972948,2213,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668972953,2215,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668972964,1499,0,3,0,norm,0,122,0,1,-,0,S,0.0,whoopsie,normal
1668973003,1496,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1668973028,12577,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668973039,2575,0,1,0,norm,0,122,0,3,-,0,S,0.01,upstart-dbus-b,normal
1668973040,2632,0,3,0,norm,0,122,0,0,0,0,S,0.0,unity-panel-se,normal
1668973048,2681,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-file-b,normal
1668973064,2553,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-event-,normal
1668973115,4467,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668973135,4418,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,normal
1668973139,3038,0,5,0,norm,0,122,0,0,-,0,S,0.09,compiz,normal
1668973145,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668973153,2671,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1668973168,12569,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,normal
1668973175,3885,1,11,0,norm,0,122,0,3,-,0,S,0.99,drone,normal
1668973188,2214,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668973190,4484,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,normal
1668973235,4464,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668973245,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1668973303,12590,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668973309,2954,0,2,0,norm,0,122,0,1,-,0,S,0.01,indicator-appl,normal
1668973314,3090,0,5,0,norm,0,122,0,2,-,0,S,0.01,nautilus,normal
1668973318,12582,0,1,0,norm,0,122,0,0,N,0,S,0.0,systemd-udevd,normal
1668973325,2909,0,3,0,norm,0,122,0,0,0,0,S,0.0,vmtoolsd,normal
1668973330,1946,0,2,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,normal
1668973415,3769,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668973455,1588,0,1,0,norm,0,122,0,1,0,0,S,0.0,Xorg,normal
1668973483,12587,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,normal
1668973500,5066,0,1,0,norm,0,122,0,3,0,0,S,0.0,atop,normal
1668973505,4434,0,1,0,norm,0,122,0,2,0,0,S,0.0,atop,normal
1668973550,1515,0,1,0,norm,0,122,0,0,0,0,S,0.0,irqbalance,normal
1668973565,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668973585,4418,0,1,0,norm,20,102,0,1,0,0,S,0.01,atop,normal
1668973595,4277,0,3,0,norm,0,122,0,0,0,0,S,0.01,ostinato,normal
1668973618,12311,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:2,normal
1668973620,1946,0,2,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,normal
1668973650,4464,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668973769,2743,0,3,0,norm,0,122,0,0,-,0,S,0.02,unity-panel-se,normal
1668973804,3645,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668973835,2869,0,5,0,norm,0,122,0,1,0,0,S,0.03,compiz,normal
1668973840,8463,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:2,normal
1668973849,3591,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668973878,12528,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:0,normal
1668973894,3644,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668973910,2628,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,normal
1668973920,4499,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,normal
1668973958,1492,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1668973965,7243,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/u256:1,normal
1668974010,1588,0,1,0,norm,0,122,0,0,0,0,S,0.0,Xorg,normal
1668974014,3642,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1668974020,1534,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1668974084,3090,0,5,0,norm,0,122,0,3,-,0,S,0.38,nautilus,normal
1668974090,4464,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668974095,4466,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1668974110,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668974125,2512,0,1,0,norm,0,122,0,0,0,0,S,0.01,dbus-daemon,normal
1668974128,12607,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,normal
1668974130,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668974183,2210,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668974195,3976,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,normal
1668974235,3767,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668974265,8567,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1668974290,2901,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1668974293,1226,0,1,0,norm,0,122,0,3,-,0,S,0.0,vsftpd,normal
1668974295,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1668974304,1292,0,4,0,norm,0,122,0,1,-,0,S,0.0,NetworkManager,normal
1668974335,2597,0,1,0,norm,0,122,0,3,0,0,S,0.0,upstart-dbus-b,normal
1668974350,4467,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668974360,2628,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,normal
1668974370,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668974380,3969,0,1,0,norm,0,122,0,0,0,0,S,0.0,atop,normal
1668974390,5063,0,1,0,norm,0,122,0,1,0,0,S,0.0,atop,normal
1668974395,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668974415,2891,0,3,0,norm,0,122,0,1,0,0,S,0.03,nm-applet,normal
1668974430,4419,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668974444,1598,0,17,0,norm,0,122,0,2,-,0,S,0.0,navigation,normal
1668974454,1725,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,normal
1668974485,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
